Date,FXE,EWJ,GLD
2008-03-28,158.5,49.84000015258789,91.87999725341797
2008-03-31,158.2899932861328,49.47999954223633,90.41000366210938
2008-04-01,156.0399932861328,50.91999816894531,86.86000061035156
2008-04-02,156.8699951171875,50.84000015258789,89.2699966430664
2008-04-03,156.67999267578125,51.08000183105469,89.41999816894531
2008-04-04,157.4199981689453,51.119998931884766,90.25
2008-04-07,157.22999572753906,51.47999954223633,91.16999816894531
2008-04-08,157.1999969482422,50.720001220703125,90.3499984741211
2008-04-09,158.3800048828125,49.959999084472656,92.29000091552734
2008-04-10,157.75999450683594,49.79999923706055,91.7699966430664
2008-04-11,158.57000732421875,50.119998931884766,91.30000305175781
2008-04-14,158.42999267578125,49.79999923706055,91.11000061035156
2008-04-15,157.9600067138672,50.15999984741211,91.66000366210938
2008-04-16,159.86000061035156,51.7599983215332,93.2699966430664
2008-04-17,159.11000061035156,51.0,92.55999755859375
2008-04-18,158.33999633789062,52.400001525878906,90.62000274658203
2008-04-21,159.42999267578125,52.2400016784668,90.25
2008-04-22,160.10000610351562,51.2400016784668,90.2699966430664
2008-04-23,159.27999877929688,51.79999923706055,89.22000122070312
2008-04-24,157.25,51.400001525878906,87.22000122070312
2008-04-25,156.42999267578125,52.400001525878906,87.2699966430664
2008-04-28,156.80999755859375,53.36000061035156,87.69000244140625
2008-04-29,156.0800018310547,52.880001068115234,85.80999755859375
2008-04-30,156.52999877929688,53.119998931884766,86.6500015258789
2008-05-01,154.66000366210938,53.599998474121094,83.98999786376953
2008-05-02,154.1199951171875,53.47999954223633,84.58000183105469
2008-05-05,154.82000732421875,53.560001373291016,86.2699966430664
2008-05-06,155.2100067138672,53.79999923706055,86.62999725341797
2008-05-07,154.1300048828125,53.119998931884766,85.81999969482422
2008-05-08,154.08999633789062,53.36000061035156,87.23999786376953
2008-05-09,154.9600067138672,52.52000045776367,87.41999816894531
2008-05-12,155.5500030517578,52.720001220703125,86.98999786376953
2008-05-13,155.02000427246094,52.7599983215332,85.38999938964844
2008-05-14,154.8300018310547,53.2400016784668,85.19999694824219
2008-05-15,154.8699951171875,54.279998779296875,87.0
2008-05-16,156.25999450683594,54.47999954223633,89.0999984741211
2008-05-19,155.35000610351562,54.400001525878906,89.38999938964844
2008-05-20,156.94000244140625,53.91999816894531,90.9000015258789
2008-05-21,158.2100067138672,52.959999084472656,91.95999908447266
2008-05-22,157.50999450683594,53.720001220703125,90.9800033569336
2008-05-23,158.1699981689453,53.279998779296875,91.2300033569336
2008-05-27,157.35000610351562,53.439998626708984,89.36000061035156
2008-05-28,156.89999389648438,52.84000015258789,89.13999938964844
