Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF
2010-04-28,131.6300048828125,41.20000076293945,114.30999755859375,49.369998931884766,119.37999725341797,110.16999816894531,24.479999542236328,319.760009765625,19.703332901000977,47.18000030517578
2010-04-29,132.07000732421875,41.68000030517578,114.27999877929688,50.22999954223633,120.86000061035156,110.18000030517578,24.700000762939453,328.32000732421875,20.28333282470703,48.310001373291016
2010-04-30,132.77000427246094,41.560001373291016,115.36000061035156,49.2400016784668,118.80999755859375,110.19000244140625,24.899999618530273,330.6400146484375,20.116666793823242,47.869998931884766
2010-05-03,131.61000061035156,41.68000030517578,115.7300033569336,49.93000030517578,120.3499984741211,110.16000366210938,24.8700008392334,331.67999267578125,20.446666717529297,47.689998626708984
2010-05-04,129.6999969482422,40.400001525878906,114.87000274658203,48.43000030517578,117.5199966430664,110.1500015258789,24.760000228881836,317.6000061035156,19.866666793823242,45.529998779296875
2010-05-05,127.86000061035156,40.36000061035156,115.08999633789062,48.18000030517578,116.81999969482422,110.18000030517578,24.690000534057617,306.4800109863281,19.41666603088379,44.95000076293945
2010-05-06,125.95999908447266,40.119998931884766,118.48999786376953,46.56999969482422,112.94000244140625,110.18000030517578,24.18000030517578,295.67999267578125,18.610000610351562,43.20000076293945
2010-05-07,126.95999908447266,39.7599983215332,118.2699966430664,45.40999984741211,111.26000213623047,110.16999816894531,24.100000381469727,290.4800109863281,17.84000015258789,43.189998626708984
2010-05-10,127.51000213623047,40.880001068115234,117.56999969482422,47.77000045776367,116.16000366210938,110.16000366210938,24.34000015258789,297.8399963378906,18.523332595825195,46.209999084472656
2010-05-11,126.44999694824219,39.959999084472656,120.66000366210938,47.720001220703125,115.83000183105469,110.16999816894531,24.209999084472656,294.0799865722656,18.766666412353516,45.59000015258789
2010-05-12,125.91000366210938,40.31999969482422,121.4000015258789,48.619998931884766,117.44999694824219,110.18000030517578,24.34000015258789,294.1600036621094,19.209999084472656,46.15999984741211
