Date,coke,pepsi
30/04/2003,50.74000168,43.27999878
1/05/2003,50.56000137,43.75999832
2/05/2003,49.90000153,43.43000031
5/05/2003,49.29000092,43.27999878
6/05/2003,50.22999954,43.38999939
7/05/2003,50,43.31000137
8/05/2003,50.09999847,43.09999847
9/05/2003,51.47999954,43.68999863
12/05/2003,51.34999847,43.68000031
13/05/2003,51.18999863,43.47000122
14/05/2003,50,43.36999893
15/05/2003,50.38999939,43.77000046
16/05/2003,50.84999847,43.29999924
19/05/2003,50.09999847,42.97999954
20/05/2003,50.49000168,43
21/05/2003,49.83000183,43.29999924
22/05/2003,50.70000076,43.72999954
23/05/2003,50.22999954,43.56000137
27/05/2003,50.36999893,44.18000031
28/05/2003,50.11000061,43.54999924
29/05/2003,50,43.74000168
30/05/2003,50.18000031,44.20000076
2/06/2003,50.77000046,44.09999847
3/06/2003,50.72999954,44.22999954
4/06/2003,51,44.86999893
5/06/2003,51.75,44.52000046
6/06/2003,54.47000122,44.29999924
9/06/2003,55.43000031,44.02000046
10/06/2003,56.25999832,44.38000107
11/06/2003,57.88999939,44.43000031
12/06/2003,61.34000015,44.59999847
13/06/2003,65,44.74000168
16/06/2003,64.40000153,45.5
17/06/2003,60.97999954,44.88000107
18/06/2003,60.58000183,44.95999908
19/06/2003,60.43999863,44.61000061
20/06/2003,61.29999924,44.43000031
23/06/2003,59.33000183,44.16999817
24/06/2003,59.70999908,43.93999863
25/06/2003,60.29999924,43.54999924
26/06/2003,57.90000153,44.15999985
27/06/2003,55.5,43.84000015
30/06/2003,54.59999847,44.5
1/07/2003,53.99000168,44.38999939
2/07/2003,55.75999832,44.45999908
3/07/2003,56,44.02999878
7/07/2003,54.27000046,44.36999893
8/07/2003,52.61999893,45.11999893
9/07/2003,53.88000107,44.54999924
10/07/2003,54.29999924,46.95000076
11/07/2003,54.74000168,47.41999817
14/07/2003,55,47.06999969
15/07/2003,55.52000046,47.49000168
16/07/2003,54.47999954,47.75
17/07/2003,55.02000046,46.77999878
18/07/2003,55.93999863,47.31999969
21/07/2003,56.61000061,47.06000137
22/07/2003,54.79999924,47.04999924
23/07/2003,54,47.00999832
24/07/2003,52.06999969,46.66999817
25/07/2003,53.36000061,47.13000107
28/07/2003,52.27999878,46.38000107
29/07/2003,53.84999847,46
30/07/2003,55.09999847,46.34999847
31/07/2003,55.65000153,46.06999969
1/08/2003,54.11000061,45.34999847
4/08/2003,52.68000031,45.06000137
5/08/2003,52.93999863,44.63999939
6/08/2003,51.38000107,44.75999832
7/08/2003,50.34999847,44.99000168
8/08/2003,50.54000092,45.45999908
11/08/2003,50.59999847,45.20999908
12/08/2003,50.54999924,45.59999847
13/08/2003,50.88000107,44.97000122
14/08/2003,51.27000046,45
15/08/2003,50.70999908,45.24000168
18/08/2003,51.27000046,45.29999924
19/08/2003,54,44.70000076
20/08/2003,53.02000046,44.20000076
21/08/2003,54.31000137,44.02000046
22/08/2003,53.81000137,43.52000046
25/08/2003,52.38999939,43.70999908
26/08/2003,52.54999924,44.06999969
27/08/2003,52.40999985,44.02999878
28/08/2003,52.68999863,44.77000046
29/08/2003,50.90000153,44.54000092
2/09/2003,49.79999924,44.93999863
3/09/2003,49.5,44.95999908
4/09/2003,50.97999954,44.77000046
5/09/2003,51.36000061,44.33000183
8/09/2003,51.16999817,44.83000183
9/09/2003,50.84000015,44.54999924
10/09/2003,50.65999985,44.72000122
11/09/2003,50.02000046,44.72000122
12/09/2003,50.15000153,45.18000031
15/09/2003,50.38999939,45.15000153
16/09/2003,50.47999954,45.83000183
17/09/2003,50.41999817,45.38000107
18/09/2003,50.61000061,45.72000122
19/09/2003,50.43999863,45.75999832
22/09/2003,50.86999893,45.29999924
23/09/2003,51.02000046,45.68999863
24/09/2003,51.02999878,45.29000092
25/09/2003,51.36999893,45.50999832
26/09/2003,51.11000061,45.63000107
29/09/2003,51.20000076,46.22000122
30/09/2003,50.06999969,45.83000183
1/10/2003,50.88999939,46.68000031
2/10/2003,51.49000168,46.90999985
3/10/2003,51.04000092,47.20000076
6/10/2003,50.29000092,47.5
7/10/2003,51.45999908,47.40000153
8/10/2003,50.65999985,47.79999924
9/10/2003,50.90999985,47.97999954
10/10/2003,51.25,48
13/10/2003,51.97999954,48.33000183
14/10/2003,51.34999847,48.49000168
15/10/2003,50.81999969,47.90999985
16/10/2003,50.79999924,48.02000046
17/10/2003,50.29000092,47.88000107
20/10/2003,50.5,48.15000153
21/10/2003,50.09000015,47.86999893
22/10/2003,49.93000031,47.72000122
23/10/2003,49.79000092,48.02000046
24/10/2003,49.83000183,47.97999954
27/10/2003,50.15000153,47.56999969
28/10/2003,50.02999878,48.5
29/10/2003,50.09999847,48.13000107
30/10/2003,50.08000183,48.00999832
31/10/2003,50.5,47.81999969
3/11/2003,51.31000137,47.81999969
4/11/2003,51.50999832,47.75
5/11/2003,51.90999985,47.38000107
6/11/2003,50.5,47.97000122
7/11/2003,50.75999832,47.49000168
10/11/2003,51.72000122,47.40999985
11/11/2003,52.72999954,47.93000031
12/11/2003,53.52999878,48.06000137
13/11/2003,53.15000153,47.5
14/11/2003,52.95000076,47.33000183
17/11/2003,52.50999832,47.66999817
18/11/2003,54.13000107,47.20000076
19/11/2003,54.66999817,47.93999863
20/11/2003,54.5,47.27000046
21/11/2003,54.36999893,47.50999832
24/11/2003,54.34999847,48
25/11/2003,52.47000122,47.75
26/11/2003,54,47.95999908
28/11/2003,53.56000137,48.11999893
1/12/2003,53.45999908,48.70999908
2/12/2003,52.65999985,48.13999939
3/12/2003,52.25,47.70000076
4/12/2003,52.00999832,48.15000153
5/12/2003,52.09999847,48.5
8/12/2003,52.5,48.25999832
9/12/2003,53.38000107,47.40000153
10/12/2003,53.88000107,46.90000153
11/12/2003,54.75,46.88000107
12/12/2003,54.90000153,46.88000107
15/12/2003,53.09999847,47.36999893
16/12/2003,52.04999924,47.40000153
17/12/2003,52.93000031,47.15000153
18/12/2003,52.25,47.13999939
19/12/2003,51.77000046,47.16999817
22/12/2003,52.06000137,46.99000168
23/12/2003,51.99000168,46.47999954
24/12/2003,52.29000092,46.18999863
26/12/2003,52.72000122,46.47000122
29/12/2003,53.15000153,46.75999832
30/12/2003,53.29999924,46.61999893
31/12/2003,52.86000061,46.61999893
2/01/2004,52.90999985,46.45999908
5/01/2004,53.15999985,47.25
6/01/2004,53.50999832,47.54999924
7/01/2004,55.25999832,46.93999863
8/01/2004,53.75,46.00999832
9/01/2004,53.27999878,45.77000046
12/01/2004,54.77000046,45.83000183
13/01/2004,54.29999924,45.63999939
14/01/2004,54.77999878,45.74000168
15/01/2004,54.74000168,45.5
16/01/2004,55.09999847,45.38999939
20/01/2004,53.79999924,46.04999924
21/01/2004,53.08000183,46.18999863
22/01/2004,53.31999969,46.54000092
23/01/2004,52.93999863,46.54999924
26/01/2004,52.99000168,46.79000092
27/01/2004,52.27999878,46.45000076
28/01/2004,51.66999817,46.25
29/01/2004,51.5,47.02000046
30/01/2004,50.75999832,47.25999832
2/02/2004,51.75,47.93999863
3/02/2004,51.36999893,47.65000153
4/02/2004,51.02999878,47.59999847
5/02/2004,50.47999954,48.54999924
6/02/2004,50.59000015,50.20999908
9/02/2004,50.40000153,49.93999863
10/02/2004,50.27000046,50.79000092
11/02/2004,50.25999832,51.09999847
12/02/2004,51.25,50.91999817
13/02/2004,52.45999908,50.52000046
17/02/2004,51.93000031,51
18/02/2004,51.84999847,51.27000046
19/02/2004,51.5,51.33000183
20/02/2004,51.43999863,51.75
23/02/2004,52,52.09000015
24/02/2004,52.27999878,52.09999847
25/02/2004,52,52.09999847
26/02/2004,51.84000015,51.74000168
27/02/2004,52,51.90000153
1/03/2004,52,52.15999985
2/03/2004,52.25999832,52.29999924
3/03/2004,51.91999817,52.43000031
4/03/2004,52.45000076,52.29000092
5/03/2004,52.5,52.22000122
8/03/2004,52,52.27999878
9/03/2004,52.45000076,52.75
10/03/2004,51.90000153,52.24000168
11/03/2004,51.5,51.70000076
12/03/2004,51.40000153,51.54999924
15/03/2004,51.40000153,51.34999847
16/03/2004,52,51.20000076
17/03/2004,52.06000137,51.41999817
18/03/2004,52.47999954,51.41999817
19/03/2004,51.84999847,50.93000031
22/03/2004,51.02999878,50.79000092
23/03/2004,51.58000183,50.95999908
24/03/2004,51.38999939,50.79000092
25/03/2004,51.20999908,51.22000122
26/03/2004,51.29999924,51.06000137
29/03/2004,51.09999847,52.20999908
30/03/2004,51.16999817,53.27999878
31/03/2004,51.04999924,53.84999847
1/04/2004,51.38999939,54.15000153
2/04/2004,51.49000168,53.84999847
5/04/2004,52.65000153,54.47999954
6/04/2004,53.15000153,54.70999908
7/04/2004,53.31000137,54.84000015
8/04/2004,54.15999985,54.74000168
12/04/2004,54.27000046,55.00999832
13/04/2004,53.43000031,54.75
14/04/2004,53.29999924,54.90999985
15/04/2004,53.59999847,54.81000137
16/04/2004,54.29999924,54.79000092
19/04/2004,53.68999863,55.06999969
20/04/2004,53.79000092,54.20999908
21/04/2004,53.86000061,54.66999817
22/04/2004,54.49000168,54.88999939
23/04/2004,54.20000076,54.95000076
26/04/2004,53.86000061,54.68999863
27/04/2004,53.18999863,54.63999939
28/04/2004,53.04000092,53.88999939
29/04/2004,52.75,54.11000061
30/04/2004,52.91999817,54.49000168
3/05/2004,54.24000168,54.86999893
4/05/2004,55,54.38999939
5/05/2004,55.95000076,54.52000046
6/05/2004,54.22000122,54.84999847
7/05/2004,52.81999969,54.36000061
10/05/2004,53.41999817,53.79999924
11/05/2004,53.52000046,53.77999878
12/05/2004,53.79000092,53.63999939
13/05/2004,52.95000076,53.15000153
14/05/2004,53.00999832,53.75
17/05/2004,52.13999939,53.52000046
18/05/2004,52.00999832,53.25
19/05/2004,52.00999832,52.90000153
20/05/2004,52.40999985,53.79999924
21/05/2004,52.97999954,53.45999908
24/05/2004,54.47000122,53.41999817
25/05/2004,55.09999847,53.81999969
26/05/2004,55.95999908,53.29999924
27/05/2004,56,53.52999878
28/05/2004,55.56999969,53.36999893
1/06/2004,56.24000168,53.45999908
2/06/2004,56.27000046,54.25999832
3/06/2004,56.11999893,53.97000122
4/06/2004,57.20000076,54.34000015
7/06/2004,57.59999847,54.66999817
8/06/2004,57.65000153,54.95000076
9/06/2004,57.36999893,54.59999847
10/06/2004,58.02000046,54.95000076
14/06/2004,57.29000092,54.65999985
15/06/2004,56.52999878,55.18000031
16/06/2004,56.43000031,55.22000122
17/06/2004,55.86000061,54.93999863
18/06/2004,57.22999954,55
21/06/2004,58.25,54.90000153
22/06/2004,58.77000046,55.54999924
23/06/2004,58.40000153,55.49000168
24/06/2004,58.04999924,55.13000107
25/06/2004,58.95000076,54
28/06/2004,57.77000046,54.16999817
29/06/2004,58.18999863,53.70000076
30/06/2004,57.77000046,53.88000107
1/07/2004,57.34999847,53.54999924
2/07/2004,58.47000122,53.24000168
6/07/2004,58.93999863,53.5
7/07/2004,58.70999908,53.36000061
8/07/2004,57.40000153,53.18000031
9/07/2004,56.31000137,53.04999924
12/07/2004,57.88999939,53.06999969
13/07/2004,58.88999939,53.18000031
14/07/2004,58.20999908,53.40999985
15/07/2004,57.93999863,51.91999817
16/07/2004,56.56999969,52.29999924
19/07/2004,56.20999908,52.13999939
20/07/2004,56.04999924,51.65999985
21/07/2004,56,51.11999893
22/07/2004,56.49000168,50.52999878
23/07/2004,56.50999832,50.86999893
26/07/2004,56,51.54999924
27/07/2004,56.47999954,51
28/07/2004,56.22999954,51.18999863
29/07/2004,55.18999863,49.90000153
30/07/2004,56.68999863,50
2/08/2004,56.68000031,51.08000183
3/08/2004,55.13999939,51.20000076
4/08/2004,56.77000046,51.95999908
5/08/2004,54.27999878,51.50999832
6/08/2004,53.15000153,50.84999847
9/08/2004,53,50.79999924
10/08/2004,53.54999924,51.09000015
11/08/2004,52.47999954,51.77000046
12/08/2004,52.22999954,51.13000107
13/08/2004,52,50.88999939
16/08/2004,52.25,50.88000107
17/08/2004,52.79999924,50.31999969
18/08/2004,54.97000122,50.27000046
19/08/2004,53.90000153,50.18000031
20/08/2004,55.97999954,49.99000168
23/08/2004,55.41999817,49.88000107
24/08/2004,55.68000031,49.36999893
25/08/2004,55.31999969,49
26/08/2004,55.61000061,49.40999985
27/08/2004,56.06999969,49.27000046
30/08/2004,55.81000137,49.36999893
31/08/2004,56.33000183,50
1/09/2004,54.61999893,49.74000168
2/09/2004,55.75,50.61999893
3/09/2004,55.75999832,50.84000015
7/09/2004,55.59999847,51.04999924
8/09/2004,54.79999924,49.70000076
9/09/2004,54.25,50.29999924
10/09/2004,54.45000076,50.33000183
13/09/2004,54.56000137,50.68000031
14/09/2004,54.90000153,50.52999878
15/09/2004,54.70000076,49.5
16/09/2004,54.59000015,48.97000122
17/09/2004,53.90000153,49.70000076
20/09/2004,54.15999985,49.15999985
21/09/2004,53.65999985,48.93999863
22/09/2004,53.11999893,48.68999863
23/09/2004,52.63000107,48.52000046
24/09/2004,52.77999878,48.31999969
27/09/2004,52.24000168,48.02999878
28/09/2004,52.5,48.09999847
29/09/2004,53.68999863,48.09999847
30/09/2004,54.02000046,48.65000153
1/10/2004,54.79999924,50.08000183
4/10/2004,54.77999878,49.74000168
5/10/2004,54.36000061,49.34999847
6/10/2004,54.43999863,49.29999924
7/10/2004,54.02999878,49.00999832
8/10/2004,54.31000137,48.79999924
11/10/2004,53.72000122,48.72999954
12/10/2004,54.59000015,48.29000092
13/10/2004,53.75999832,48.04999924
14/10/2004,53.74000168,47.84999847
15/10/2004,53.90000153,48.29999924
18/10/2004,53.25999832,48.99000168
19/10/2004,54,49.20000076
20/10/2004,53.29999924,48.83000183
21/10/2004,52.72999954,48.86000061
22/10/2004,52.70000076,48.47999954
25/10/2004,52.90000153,48.22999954
26/10/2004,52.72999954,48.45000076
27/10/2004,53.29000092,49.65000153
28/10/2004,52.86999893,49.54000092
29/10/2004,52.86000061,49.58000183
1/11/2004,52.29999924,49.29999924
2/11/2004,52.27999878,49.63999939
3/11/2004,52.83000183,50.13999939
4/11/2004,52.43000031,51.20999908
5/11/2004,52.34999847,51.20000076
8/11/2004,52.36000061,50.86999893
9/11/2004,52.34999847,51.02000046
10/11/2004,52.99000168,51.31999969
11/11/2004,53.43000031,51.54000092
12/11/2004,53.59999847,52.22000122
15/11/2004,53.97999954,51.93000031
16/11/2004,52.66999817,51.25
17/11/2004,52.68000031,51.29000092
18/11/2004,52.97000122,51.22999954
19/11/2004,52.66999817,50.84999847
22/11/2004,52.75,51.22000122
23/11/2004,53.15000153,51.36000061
24/11/2004,53.34999847,51.25
26/11/2004,53.93999863,51.27000046
29/11/2004,53.88000107,50.45000076
30/11/2004,52.41999817,49.90999985
1/12/2004,53.13000107,50.81999969
2/12/2004,54.5,51.45000076
3/12/2004,54.54999924,51.09000015
6/12/2004,54.49000168,50.77000046
7/12/2004,53.56000137,50.49000168
8/12/2004,54.74000168,51.09000015
9/12/2004,54.65999985,51.59000015
10/12/2004,54.20000076,51.22000122
13/12/2004,54.25999832,51.70999908
14/12/2004,54.86999893,51.77000046
15/12/2004,55,52.74000168
16/12/2004,54.72000122,52.31999969
17/12/2004,54.47999954,52.00999832
20/12/2004,54.77999878,51.72000122
21/12/2004,55.18999863,52.09999847
22/12/2004,55.40999985,52.16999817
23/12/2004,55,51.93999863
27/12/2004,55.56999969,51.99000168
28/12/2004,55.95000076,52.49000168
29/12/2004,56.90000153,52.25
30/12/2004,57.29999924,52.25
31/12/2004,57.04999924,52.20000076
3/01/2005,56.58000183,51.93999863
4/01/2005,55.84999847,51.56999969
5/01/2005,54.74000168,51.63000107
6/01/2005,54.25999832,52
7/01/2005,53.43000031,52.45000076
10/01/2005,53.88999939,53.75999832
11/01/2005,54.70000076,53.47000122
12/01/2005,54.34000015,53.61000061
13/01/2005,53.34999847,52.91999817
14/01/2005,53.59000015,52.83000183
18/01/2005,54.20000076,53.49000168
19/01/2005,53.43999863,54.02999878
20/01/2005,54.31999969,53.54999924
21/01/2005,53.79999924,53.56999969
24/01/2005,53.81000137,53.31000137
25/01/2005,53.59999847,53.38999939
26/01/2005,54.45999908,53.40999985
27/01/2005,54.09999847,53.45999908
28/01/2005,53.75,53.22000122
31/01/2005,53.58000183,53.70000076
1/02/2005,53.93000031,53.88000107
2/02/2005,54,54.13999939
3/02/2005,54.25,54.33000183
4/02/2005,54.25,55.31000137
7/02/2005,53.95000076,54.70000076
8/02/2005,54.88999939,55.5
9/02/2005,53.81999969,54.99000168
10/02/2005,53.77000046,55.15999985
11/02/2005,54.45000076,55.09999847
14/02/2005,54.43000031,54.79999924
15/02/2005,54.09000015,54.63999939
16/02/2005,54.63000107,54.54000092
17/02/2005,54.20000076,53.72999954
18/02/2005,53.61999893,54.20000076
22/02/2005,53.47000122,53.18000031
23/02/2005,53.27999878,53.43000031
24/02/2005,53.02000046,53.65000153
25/02/2005,53.27999878,53.97000122
28/02/2005,53.61999893,53.86000061
1/03/2005,53.99000168,54.06000137
2/03/2005,53.5,54.00999832
3/03/2005,53.54000092,54.02999878
4/03/2005,53.54000092,53.95999908
7/03/2005,53.81999969,54.20999908
8/03/2005,52.84000015,53.84000015
9/03/2005,53.25,52.97000122
10/03/2005,53.18000031,53.15000153
11/03/2005,52.93999863,52.70000076
14/03/2005,52.79999924,52.72999954
15/03/2005,52.59000015,52.50999832
16/03/2005,52.68999863,52.15000153
17/03/2005,52.86999893,52.29999924
18/03/2005,52.04000092,52.61999893
21/03/2005,52.29999924,52.56000137
22/03/2005,52.52999878,52.09999847
23/03/2005,51.95999908,52.00999832
24/03/2005,52.18999863,51.91999817
28/03/2005,52.72000122,52.34999847
29/03/2005,52.75999832,52.29000092
30/03/2005,52.11000061,53.36000061
31/03/2005,52.31000137,53.02999878
1/04/2005,51.93000031,52.75999832
4/04/2005,52.20000076,52.74000168
5/04/2005,52.38000107,53
6/04/2005,51.88999939,52.90000153
7/04/2005,51.90999985,53.41999817
8/04/2005,51.88999939,53.08000183
11/04/2005,51.86000061,53.09999847
12/04/2005,51.59999847,53.63999939
13/04/2005,52,53.63000107
14/04/2005,51.5,55.13999939
15/04/2005,51.72000122,54.83000183
18/04/2005,51.83000183,54.49000168
19/04/2005,52,54.5
20/04/2005,51.58000183,54.15999985
21/04/2005,51.52000046,54.70999908
22/04/2005,50.56999969,54.47000122
25/04/2005,50.70000076,55.13999939
26/04/2005,48.84999847,55.20000076
27/04/2005,47.77999878,55.24000168
28/04/2005,46.90000153,55.09999847
29/04/2005,47.72000122,55.63999939
2/05/2005,48.52999878,55.90999985
3/05/2005,49.72999954,55.91999817
4/05/2005,52.29999924,56.61999893
5/05/2005,52,56.43999863
6/05/2005,51.77000046,56.04000092
9/05/2005,52.45999908,56.36999893
10/05/2005,51.91999817,56.36999893
11/05/2005,51.65000153,56.93000031
12/05/2005,51.79999924,56.68000031
13/05/2005,51.02000046,56.43000031
16/05/2005,50.56000137,56.65999985
17/05/2005,50.70000076,56.29000092
18/05/2005,50.99000168,56.68999863
19/05/2005,50.63000107,57.02999878
20/05/2005,49.79000092,57.11999893
23/05/2005,49.31999969,56.74000168
24/05/2005,49,56.77000046
25/05/2005,48.72999954,57
26/05/2005,48.84000015,57.00999832
27/05/2005,48.79999924,56.59999847
31/05/2005,48.5,56.25999832
1/06/2005,48.56000137,56.81999969
2/06/2005,48.86000061,56.90000153
3/06/2005,48.36000061,56.00999832
6/06/2005,49.41999817,55.77000046
7/06/2005,49.25,55.90000153
8/06/2005,48.83000183,55.47999954
9/06/2005,48.29999924,55.5
10/06/2005,48.24000168,55.52000046
13/06/2005,48.58000183,55.56999969
14/06/2005,48.04000092,55.54999924
15/06/2005,47.81999969,55.79999924
16/06/2005,48,56.04000092
17/06/2005,48.09000015,55.75999832
20/06/2005,47.06999969,56
21/06/2005,47.5,55.86999893
22/06/2005,47.97000122,55.22000122
23/06/2005,47.70999908,54.86999893
24/06/2005,48,54.27000046
27/06/2005,47.79999924,54.27999878
28/06/2005,49.84999847,54.83000183
29/06/2005,50.09000015,54.43000031
30/06/2005,50.54000092,53.93000031
1/07/2005,49.00999832,53.50999832
5/07/2005,51.20000076,53.54999924
6/07/2005,51,52.58000183
7/07/2005,51.90999985,52.77999878
8/07/2005,52,53.52999878
11/07/2005,52.99000168,53.84999847
12/07/2005,53.22000122,54.59999847
13/07/2005,52.95999908,54.86999893
14/07/2005,52.97999954,55.43999863
15/07/2005,52.5,55.45000076
18/07/2005,52.65000153,54.63999939
19/07/2005,52.74000168,55.54000092
20/07/2005,52.88000107,54.59999847
21/07/2005,52.49000168,54.68000031
22/07/2005,53.20000076,54.83000183
25/07/2005,53.20000076,54.56999969
26/07/2005,52.70000076,54.47000122
27/07/2005,52.50999832,54.75
28/07/2005,53.27000046,54.93000031
29/07/2005,52.61000061,54.52999878
1/08/2005,53.04000092,54.61000061
2/08/2005,52.77999878,54.84000015
3/08/2005,52,54.68999863
4/08/2005,51.24000168,54.70000076
5/08/2005,50.09999847,54.38999939
8/08/2005,50.75,53.90000153
9/08/2005,51.09000015,54.25
10/08/2005,50,54.38000107
11/08/2005,50,54.70999908
12/08/2005,48.56000137,54.61000061
15/08/2005,49.25,54.95000076
16/08/2005,48.36000061,54.79000092
17/08/2005,48.65000153,54.72999954
18/08/2005,48,54.58000183
19/08/2005,48.74000168,54.93999863
22/08/2005,48.65000153,55.04999924
23/08/2005,49.25999832,54.90999985
24/08/2005,49.93999863,54.31999969
25/08/2005,49.20000076,54.50999832
26/08/2005,49.54999924,54.31000137
29/08/2005,49.43999863,54.81000137
30/08/2005,48.90999985,54.79999924
31/08/2005,48.90000153,54.84999847
1/09/2005,48.54999924,54.95000076
2/09/2005,48.47999954,54.65000153
6/09/2005,49.88000107,55.18999863
7/09/2005,50.38000107,55.45000076
8/09/2005,49.93000031,55.11000061
9/09/2005,50.5,55.22999954
12/09/2005,49.95000076,55.43000031
13/09/2005,50,55.45999908
14/09/2005,49.68999863,55.34999847
15/09/2005,50,55.68999863
16/09/2005,48.91999817,56
19/09/2005,48.25999832,55.43000031
20/09/2005,48.29999924,54.79999924
21/09/2005,47.29999924,54.02000046
22/09/2005,48,54.15000153
23/09/2005,48.84999847,54.50999832
26/09/2005,48.5,54.34999847
27/09/2005,48.90000153,55.11000061
28/09/2005,48.22999954,55.06000137
29/09/2005,48.70000076,56.5
30/09/2005,48.93999863,56.70999908
3/10/2005,48.56000137,56.50999832
4/10/2005,47.31000137,56.52999878
5/10/2005,46.95999908,57.25
6/10/2005,46.72999954,57.95999908
7/10/2005,47.29999924,57.47000122
10/10/2005,46.43999863,57.29999924
11/10/2005,44.75,57.13000107
12/10/2005,44.59000015,57.70999908
13/10/2005,44.11999893,57.47000122
14/10/2005,43.93999863,57.50999832
17/10/2005,44.18000031,57.75999832
18/10/2005,43.66999817,58.31999969
19/10/2005,45.36999893,58.13000107
20/10/2005,45.63999939,57.66999817
21/10/2005,45.63999939,57.59000015
24/10/2005,45.84000015,57.95999908
25/10/2005,45.40000153,58
26/10/2005,45.36999893,57.54999924
27/10/2005,45.43000031,58.27000046
28/10/2005,45.34000015,58.83000183
31/10/2005,45.61000061,59.08000183
